correct	incorrect	model_choice
A:Will the president who the teacher mustn't teach save the money?	B:Mustn't the president who the teacher teach will save the money?	A
B:Can the daughter who the child shouldn't see run?	A:Shouldn't the daughter who the child see can run?	B
A:Mustn't the player who the teacher doesn't believe marry the woman?	B:Doesn't the player who the teacher believe mustn't marry the woman?	A
A:Can't the president who the teacher didn't call feed the birds?	B:Didn't the president who the teacher call can't feed the birds?	A
B:Might the woman who the army should attack sit?	A:Should the woman who the army attack might sit?	B
B:Should the doctor who the student can't see travel?	A:Can't the doctor who the student see should travel?	B
B:Can't the boy who the doctor does understand live with the family?	A:Does the boy who the doctor understand can't live with the family?	B
B:Should the professor who the man won't watch leave?	A:Won't the professor who the man watch should leave?	B
A:Could the woman who the father mustn't tell the story to hear the news?	B:Mustn't the woman who the father tell the story to could hear the news?	A
A:Should the brother who the player doesn't join teach the class?	B:Doesn't the brother who the player join should teach the class?	A
B:Could the player who the actor doesn't marry love music?	A:Doesn't the player who the actor marry could love music?	B
A:Mustn't the player who the mother might tell the story to walk?	B:Might the player who the mother tell the story to mustn't walk?	A
B:Won't the mother who the teacher can't ask walk?	A:Can't the mother who the teacher ask won't walk?	B
A:Couldn't the professor who the friend won't help end the game?	B:Won't the professor who the friend help couldn't end the game?	A
A:Couldn't the lady who the soldier would attack sit?	B:Would the lady who the soldier attack couldn't sit?	A
B:Did the man who the boy might find sit?	A:Might the man who the boy find did sit?	B
B:Might the doctor who the child doesn't watch sell the goods?	A:Doesn't the doctor who the child watch might sell the goods?	B
B:Can the prince who the man would watch lie down?	A:Would the prince who the man watch can lie down?	B
A:Should the father who the teacher can save stay?	B:Can the father who the teacher save should stay?	A
A:Can't the king who the woman might love buy the goods?	B:Might the king who the woman love can't buy the goods?	A
B:May the man who the actor should marry work?	A:Should the man who the actor marry may work?	B
B:May the mother who the leader won't invite lie down?	A:Won't the mother who the leader invite may lie down?	B
A:Can't the professor who the student may understand run?	B:May the professor who the student understand can't run?	A
B:Mustn't the professor who the man shouldn't hit work?	A:Shouldn't the professor who the man hit mustn't work?	B
A:Should the woman who the soldier does serve stay?	B:Does the woman who the soldier serve should stay?	A
A:Might the president who the woman shouldn't invite join the party?	B:Shouldn't the president who the woman invite might join the party?	A
B:Can the brother who the man would believe design the system?	A:Would the brother who the man believe can design the system?	B
B:Doesn't the doctor who the leader won't invite stay?	A:Won't the doctor who the leader invite doesn't stay?	B
A:Can't the president who the coach will teach arrive?	B:Will the president who the coach teach can't arrive?	A
A:Would the princess who the child does love rest?	B:Does the princess who the child love would rest?	A
A:Shouldn't the brother who the worker can serve walk?	B:Can the brother who the worker serve shouldn't walk?	A
A:Mustn't the professor who the man won't hit leave?	B:Won't the professor who the man hit mustn't leave?	A
A:May the prince who the player can reach out to walk?	B:Can the prince who the player reach out to may walk?	A
A:Doesn't the woman who the soldier might save feed the birds?	B:Might the woman who the soldier save doesn't feed the birds?	A
A:May the president who the child couldn't follow swim?	B:Couldn't the president who the child follow may swim?	A
B:Could the doctor who the government didn't support control the game?	A:Didn't the doctor who the government support could control the game?	B
A:Would the player who the leader mustn't invite run?	B:Mustn't the player who the leader invite would run?	A
B:Mustn't the man who the teacher would tell the story to keep the record?	A:Would the man who the teacher tell the story to mustn't keep the record?	B
B:Did the woman who the soldier would save stand?	A:Would the woman who the soldier save did stand?	B
A:Will the lady who the student won't watch walk?	B:Won't the lady who the student watch will walk?	A
B:Doesn't the father who the player can't reach out to support the team?	A:Can't the father who the player reach out to doesn't support the team?	B
B:Can't the wife who the man didn't hit lead the group?	A:Didn't the wife who the man hit can't lead the group?	B
A:Might the woman who the army can attack protect the people?	B:Can the woman who the army attack might protect the people?	A
B:Can't the wife who the woman would find walk?	A:Would the wife who the woman find can't walk?	B
B:Does the man who the president won't invite swim?	A:Won't the man who the president invite does swim?	B
A:Would the prince who the man could find drive the truck?	B:Could the prince who the man find would drive the truck?	A
B:Should the man who the officer can't serve walk?	A:Can't the man who the officer serve should walk?	B
B:May the professor who the child can see stay?	A:Can the professor who the child see may stay?	B
B:Doesn't the professor who the student might meet stay?	A:Might the professor who the student meet doesn't stay?	B
B:Must the president who the teacher might believe rest?	A:Might the president who the teacher believe must rest?	B
B:Would the doctor who the team does reach out to allow access?	A:Does the doctor who the team reach out to would allow access?	B
A:Shouldn't the man who the president can't lead run?	B:Can't the man who the president lead shouldn't run?	A
B:Would the professor who the doctor can save protect the language?	A:Can the professor who the doctor save would protect the language?	B
B:Might the king who the leader didn't lead rest?	A:Didn't the king who the leader lead might rest?	B
B:Won't the player who the student should trust understand the language?	A:Should the player who the student trust won't understand the language?	B
B:Did the boy who the student can't watch trust the assistant?	A:Can't the boy who the student watch did trust the assistant?	B
B:Might the man who the player mustn't follow manage the team?	A:Mustn't the man who the player follow might manage the team?	B
A:Won't the woman who the student didn't follow lie down?	B:Didn't the woman who the student follow won't lie down?	A
B:Would the princess who the teacher mustn't believe stay?	A:Mustn't the princess who the teacher believe would stay?	B
A:Did the prince who the child should see lead the group?	B:Should the prince who the child see did lead the group?	A
B:Should the father who the soldier couldn't serve stay?	A:Couldn't the father who the soldier serve should stay?	B
A:Shouldn't the player who the president would lead rest?	B:Would the player who the president lead shouldn't rest?	A
A:Doesn't the lady who the child may see explain the reason?	B:May the lady who the child see doesn't explain the reason?	A
B:Could the mother who the council might support stand?	A:Might the mother who the council support could stand?	B
A:Might the father who the minister could serve stand?	B:Could the father who the minister serve might stand?	A
B:Will the wife who the actor can marry call the friend?	A:Can the wife who the actor marry will call the friend?	B
A:Doesn't the brother who the police didn't call stay?	B:Didn't the brother who the police call doesn't stay?	A
A:Could the father who the player didn't reach out to show support for the man?	B:Didn't the father who the player reach out to could show support for the man?	A
B:Couldn't the brother who the army should kill sell the car?	A:Should the brother who the army kill couldn't sell the car?	B
B:Could the woman who the father mustn't tell the story to stay?	A:Mustn't the woman who the father tell the story to could stay?	B
B:Can the doctor who the leader shouldn't lead rest?	A:Shouldn't the doctor who the leader lead can rest?	B
B:Mustn't the brother who the student could watch live with the parents?	A:Could the brother who the student watch mustn't live with the parents?	B
B:Doesn't the prince who the teacher may help leave?	A:May the prince who the teacher help doesn't leave?	B
A:Should the prince who the group mustn't reach out to marry the woman?	B:Mustn't the prince who the group reach out to should marry the woman?	A
B:Mustn't the lady who the player could follow watch the game?	A:Could the lady who the player follow mustn't watch the game?	B
A:Can the professor who the soldier couldn't serve play the song?	B:Couldn't the professor who the soldier serve can play the song?	A
B:Would the princess who the president might lead allow access?	A:Might the princess who the president lead would allow access?	B
B:Didn't the man who the woman might marry enjoy the music?	A:Might the man who the woman marry didn't enjoy the music?	B
B:Doesn't the lady who the teacher might teach face the risk?	A:Might the lady who the teacher teach doesn't face the risk?	B
B:Could the daughter who the student would call travel?	A:Would the daughter who the student call could travel?	B
A:Does the girl who the government doesn't support carry the child?	B:Doesn't the girl who the government support does carry the child?	A
A:Would the wife who the player could join report the crime?	B:Could the wife who the player join would report the crime?	A
B:Will the boy who the student would meet manage the team?	A:Would the boy who the student meet will manage the team?	B
A:Won't the doctor who the man does help use the system?	B:Does the doctor who the man help won't use the system?	A
B:Mustn't the mother who the student could watch meet the team?	A:Could the mother who the student watch mustn't meet the team?	B
B:Can't the daughter who the teacher would understand put pressure on the team?	A:Would the daughter who the teacher understand can't put pressure on the team?	B
A:Didn't the daughter who the doctor would understand travel?	B:Would the daughter who the doctor understand didn't travel?	A
A:Won't the president who the woman can't marry sell the goods?	B:Can't the president who the woman marry won't sell the goods?	A
A:Would the player who the student may ask walk?	B:May the player who the student ask would walk?	A
A:Couldn't the mother who the man does see invite the friend?	B:Does the mother who the man see couldn't invite the friend?	A
A:May the president who the group could reach out to travel?	B:Could the president who the group reach out to may travel?	A
A:Might the professor who the government couldn't support run?	B:Couldn't the professor who the government support might run?	A
A:Can't the professor who the leader shouldn't meet fix the problem?	B:Shouldn't the professor who the leader meet can't fix the problem?	A
B:Didn't the president who the player can lead buy the house?	A:Can the president who the player lead didn't buy the house?	B
A:Didn't the woman who the student can't watch keep the record?	B:Can't the woman who the student watch didn't keep the record?	A
A:Doesn't the brother who the student can follow arrive?	B:Can the brother who the student follow doesn't arrive?	A
A:Doesn't the brother who the police didn't call watch the game?	B:Didn't the brother who the police call doesn't watch the game?	A
B:Will the girl who the student doesn't find fix the car?	A:Doesn't the girl who the student find will fix the car?	B
A:Mustn't the brother who the student could watch walk?	B:Could the brother who the student watch mustn't walk?	A
A:May the president who the police couldn't find wait?	B:Couldn't the president who the police find may wait?	A
A:Must the man who the boy shouldn't hit watch the video?	B:Shouldn't the man who the boy hit must watch the video?	A
A:Does the professor who the student shouldn't meet explain the reason?	B:Shouldn't the professor who the student meet does explain the reason?	A
B:May the mother who the player will trust watch the film?	A:Will the mother who the player trust may watch the film?	B
A:Did the doctor who the student shouldn't find study the language?	B:Shouldn't the doctor who the student find did study the language?	A
B:Will the president who the student mustn't ask lie down?	A:Mustn't the president who the student ask will lie down?	B
B:Did the man who the student can't trust rest?	A:Can't the man who the student trust did rest?	B
A:Must the professor who the man does find leave?	B:Does the professor who the man find must leave?	A
A:Does the doctor who the team shouldn't attack swim?	B:Shouldn't the doctor who the team attack does swim?	A
A:Couldn't the mother who the team does follow keep the record?	B:Does the mother who the team follow couldn't keep the record?	A
A:Mustn't the professor who the officer should serve stand?	B:Should the professor who the officer serve mustn't stand?	A
B:Might the mother who the soldier should save draw attention?	A:Should the mother who the soldier save might draw attention?	B
A:Should the professor who the teacher couldn't invite believe the story?	B:Couldn't the professor who the teacher invite should believe the story?	A
B:Does the king who the child won't see stay?	A:Won't the king who the child see does stay?	B
B:Could the player who the actor doesn't marry leave?	A:Doesn't the player who the actor marry could leave?	B
A:Couldn't the professor who the army could attack design the system?	B:Could the professor who the army attack couldn't design the system?	A
B:Couldn't the prince who the parent won't love stop the car?	A:Won't the prince who the parent love couldn't stop the car?	B
B:Should the man who the officer can't serve close the eyes?	A:Can't the man who the officer serve should close the eyes?	B
A:Must the king who the group won't reach out to allow access?	B:Won't the king who the group reach out to must allow access?	A
B:Didn't the brother who the soldier shouldn't serve play with the ball?	A:Shouldn't the brother who the soldier serve didn't play with the ball?	B
A:Must the man who the council didn't support run?	B:Didn't the man who the council support must run?	A
B:Could the man who the child will follow live with the family?	A:Will the man who the child follow could live with the family?	B
B:May the doctor who the student couldn't trust lose the war?	A:Couldn't the doctor who the student trust may lose the war?	B
A:Couldn't the professor who the student must believe walk?	B:Must the professor who the student believe couldn't walk?	B
B:May the president who the child didn't love buy the house?	A:Didn't the president who the child love may buy the house?	B
B:Shouldn't the boy who the soldier does save fix the car?	A:Does the boy who the soldier save shouldn't fix the car?	B
A:Doesn't the wife who the child mustn't ask ask the question?	B:Mustn't the wife who the child ask doesn't ask the question?	A
B:Didn't the president who the woman can't love wait?	A:Can't the president who the woman love didn't wait?	B
B:Would the wife who the woman mustn't find ask the question?	A:Mustn't the wife who the woman find would ask the question?	B
A:Does the player who the teacher shouldn't ask play with the ball?	B:Shouldn't the player who the teacher ask does play with the ball?	A
A:Won't the king who the soldier doesn't serve stand?	B:Doesn't the king who the soldier serve won't stand?	A
B:Mustn't the doctor who the teacher will believe sit?	A:Will the doctor who the teacher believe mustn't sit?	B
B:Couldn't the player who the police did find stop the program?	A:Did the player who the police find couldn't stop the program?	B
B:Did the mother who the father can't tell the story to ask the question?	A:Can't the mother who the father tell the story to did ask the question?	B
A:Could the man who the professor couldn't teach work?	B:Couldn't the man who the professor teach could work?	A
A:Must the player who the government could support keep the record?	B:Could the player who the government support must keep the record?	A
B:Couldn't the prince who the team will attack love music?	A:Will the prince who the team attack couldn't love music?	B
B:Will the king who the player couldn't hit face the problem?	A:Couldn't the king who the player hit will face the problem?	B
A:Must the player who the father can tell the story to read the story?	B:Can the player who the father tell the story to must read the story?	A
B:Couldn't the prince who the mother does tell the story to run?	A:Does the prince who the mother tell the story to couldn't run?	B
A:Didn't the boy who the leader might invite wait?	B:Might the boy who the leader invite didn't wait?	A
A:Might the professor who the friend shouldn't tell the story to send the message?	B:Shouldn't the professor who the friend tell the story to might send the message?	A
A:Might the brother who the parent does support work?	B:Does the brother who the parent support might work?	A
A:Does the woman who the teacher can't save walk?	B:Can't the woman who the teacher save does walk?	A
B:Did the woman who the man could find choose the leader?	A:Could the woman who the man find did choose the leader?	B
B:Should the president who the doctor might save sit?	A:Might the president who the doctor save should sit?	B
B:Would the doctor who the student couldn't join stand?	A:Couldn't the doctor who the student join would stand?	B
A:Didn't the daughter who the doctor would understand join the party?	B:Would the daughter who the doctor understand didn't join the party?	A
B:Did the king who the child didn't see sit?	A:Didn't the king who the child see did sit?	B
B:Won't the king who the man did see show the result to the man?	A:Did the king who the man see won't show the result to the man?	B
B:Won't the daughter who the police could find stay?	A:Could the daughter who the police find won't stay?	B
B:May the mother who the child could watch arrive?	A:Could the mother who the child watch may arrive?	B
B:Does the professor who the leader mustn't invite lie down?	A:Mustn't the professor who the leader invite does lie down?	B
B:Could the woman who the boy mustn't hit call the friend?	A:Mustn't the woman who the boy hit could call the friend?	B
B:May the girl who the woman shouldn't find swim?	A:Shouldn't the girl who the woman find may swim?	B
A:Can't the president who the group would reach out to wait?	B:Would the president who the group reach out to can't wait?	A
B:Can't the king who the woman might love leave?	A:Might the king who the woman love can't leave?	B
B:Doesn't the doctor who the man will believe travel?	A:Will the doctor who the man believe doesn't travel?	B
A:Might the daughter who the soldier will attack travel?	B:Will the daughter who the soldier attack might travel?	A
A:Could the daughter who the army won't kill protect the forest?	B:Won't the daughter who the army kill could protect the forest?	A
B:Mustn't the president who the woman shouldn't watch buy the house?	A:Shouldn't the president who the woman watch mustn't buy the house?	B
A:Shouldn't the brother who the worker couldn't serve close the eyes?	B:Couldn't the brother who the worker serve shouldn't close the eyes?	A
A:Didn't the wife who the man might love lie down?	B:Might the wife who the man love didn't lie down?	A
B:Can't the player who the doctor can help run?	A:Can the player who the doctor help can't run?	B
A:May the president who the student must see sit?	B:Must the president who the student see may sit?	A
A:Can't the mother who the soldier won't attack design the program?	B:Won't the mother who the soldier attack can't design the program?	A
A:Mustn't the president who the man can't find walk?	B:Can't the president who the man find mustn't walk?	A
A:Mustn't the girl who the parent will support earn money?	B:Will the girl who the parent support mustn't earn money?	A
B:Couldn't the player who the police did find swim?	A:Did the player who the police find couldn't swim?	B
A:Should the boy who the team would reach out to produce the result?	B:Would the boy who the team reach out to should produce the result?	A
B:Could the daughter who the student won't call trust the assistant?	A:Won't the daughter who the student call could trust the assistant?	B
