correct	incorrect	model_choice
A:Who did the writer who found that woman marry?	B:Who did the writer who found marry that woman?	A
B:Who did the writer who kicked that woman find?	A:Who did the writer who kicked find that woman?	B
A:Who did the prince who visited the friend like?	B:Who did the prince who visited like the friend?	A
A:Who did the prince who liked the friend visit?	B:Who did the prince who liked visit the friend?	A
B:Who did the woman who saw this man watch?	A:Who did the woman who saw watch this man?	B
B:Who did the woman who watched this man see?	A:Who did the woman who watched see this man?	B
A:Who did the judge who kicked the soldier visit?	B:Who did the judge who kicked visit the soldier?	A
B:Who did the judge who visited the soldier marry?	A:Who did the judge who visited marry the soldier?	B
B:Who did the player who trusted that team support?	A:Who did the player who trusted support that team?	B
A:Who did the player who supported that team trust?	B:Who did the player who supported trust that team?	A
B:Who did the officer who trusted this student call?	A:Who did the officer who trusted call this student?	B
B:Who did the officer who called this student trust?	A:Who did the officer who called trust this student?	B
B:Who did the artist who hit that student see?	A:Who did the artist who hit see that student?	B
B:Who did the artist who saw that student hit?	A:Who did the artist who saw hit that student?	B
B:Who did the captain who defeated this student believe?	A:Who did the captain who defeated believe this student?	B
B:Who did the captain who believed this student defeat?	A:Who did the captain who believed defeat this student?	B
A:Who did the teacher who loved that student meet?	B:Who did the teacher who loved meet that student?	A
B:Who did the teacher who met that student love?	A:Who did the teacher who met love that student?	B
B:Who did the visitor who saved his leader meet?	A:Who did the visitor who saved meet his leader?	B
B:Who did the visitor who met his leader save?	A:Who did the visitor who met save his leader?	B
B:Who did the female professor who saved that boy hit?	A:Who did the female professor who saved hit that boy?	B
A:Who did the female professor who hit that boy save?	B:Who did the female professor who hit save that boy?	A
B:Who did the customer who kicked his friend like?	A:Who did the customer who kicked like his friend?	B
B:Who did the customer who liked his friend marry?	A:Who did the customer who liked marry his friend?	B
B:Who did the student who defeated the teacher injure?	A:Who did the student who defeated injure the teacher?	B
A:Who did the student who injured the teacher defeat?	B:Who did the student who injured defeat the teacher?	A
B:Who did the boy who supported the coach select?	A:Who did the boy who supported select the coach?	B
B:Who did the boy who selected the coach support?	A:Who did the boy who selected support the coach?	B
A:Who did that man who invited Charles visit?	B:Who did that man who invited visit Charles?	A
B:Who did that man who visited Charles invite?	A:Who did that man who visited invite Charles?	B
B:Who did this wife who met that president invite?	A:Who did this wife who met invite that president?	B
B:Who did this wife who invited that president meet?	A:Who did this wife who invited meet that president?	B
B:Who did the singer who invited the police call?	A:Who did the singer who invited call the police?	B
A:Who did the singer who called the police invite?	B:Who did the singer who called invite the police?	A
A:Who did the actress who talked to Bill visit?	B:Who did the actress who talked to visit Bill?	A
B:Who did the actress who visited Bill talk to?	A:Who did the actress who visited talk to Bill?	B
B:Who did the female president who hit the president meet?	A:Who did the female president who hit meet the president?	B
A:Who did the female president who met the president hit?	B:Who did the female president who met hit the president?	A
B:Who did the girl who understood that officer contact?	A:Who did the girl who understood contact that officer?	B
B:Who did the girl who contacted that officer understand?	A:Who did the girl who contacted understand that officer?	B
A:Who did the doctor who supported that teacher call?	B:Who did the doctor who supported call that teacher?	A
B:Who did the doctor who called that teacher support?	A:Who did the doctor who called support that teacher?	B
A:Who did the singer who trusted the student injure?	B:Who did the singer who trusted injure the student?	A
B:Who did the singer who injured the student trust?	A:Who did the singer who injured trust the student?	B
A:Who did the writer who found the man hit?	B:Who did the writer who found hit the man?	A
B:Who did the writer who hit the man find?	A:Who did the writer who hit find the man?	B
A:Who did the writer who saw the friend trust?	B:Who did the writer who saw trust the friend?	A
B:Who did the writer who trusted the friend see?	A:Who did the writer who trusted see the friend?	B
B:Who did the prince who saw the woman love?	A:Who did the prince who saw love the woman?	B
B:Who did the prince who loved the woman see?	A:Who did the prince who loved see the woman?	B
A:Who did the manager who contacted the woman marry?	B:Who did the manager who contacted marry the woman?	A
A:Who did the manager who kicked the woman contact?	B:Who did the manager who kicked contact the woman?	A
B:Who did the farmer who understood Martin visit?	A:Who did the farmer who understood visit Martin?	B
B:Who did the farmer who visited Martin understand?	A:Who did the farmer who visited understand Martin?	B
A:Who did the doctor who saved the parents love?	B:Who did the doctor who saved love the parents?	A
B:Who did the doctor who loved the parents save?	A:Who did the doctor who loved save the parents?	B
B:Who did the student who loved the woman watch?	A:Who did the student who loved watch the woman?	B
B:Who did the student who watched the woman love?	A:Who did the student who watched love the woman?	B
B:Who did the president who beat this coach select?	A:Who did the president who beat select this coach?	B
B:Who did the president who selected this coach beat?	A:Who did the president who selected beat this coach?	B
B:Who did the princess who talked to that friend save?	A:Who did the princess who talked to save that friend?	B
A:Who did the princess who saved that friend talk to?	B:Who did the princess who saved talk to that friend?	A
A:Who did this daughter who trusted that member talk to?	B:Who did this daughter who trusted talk to that member?	A
A:Who did this daughter who talked to that member trust?	B:Who did this daughter who talked to trust that member?	A
A:Who did the doctor who saved the army attack?	B:Who did the doctor who saved attack the army?	A
B:Who did the doctor who attacked the army save?	A:Who did the doctor who attacked save the army?	B
A:Who did this female player who found this student support?	B:Who did this female player who found support this student?	B
A:Who did this female player who supported this student find?	B:Who did this female player who supported find this student?	A
A:Who did that king who recognized that leader meet?	B:Who did that king who recognized meet that leader?	A
B:Who did that king who met that leader recognize?	A:Who did that king who met recognize that leader?	B
B:Who did the player who saw Bobby beat?	A:Who did the player who saw beat Bobby?	B
B:Who did the player who beat Bobby see?	A:Who did the player who beat see Bobby?	B
B:Who did the manager who killed Alice trust?	A:Who did the manager who killed trust Alice?	B
A:Who did the manager who trusted Alice kill?	B:Who did the manager who trusted kill Alice?	A
B:Who did the professor who loved Ann visit?	A:Who did the professor who loved visit Ann?	B
A:Who did the professor who visited Ann love?	B:Who did the professor who visited love Ann?	B
B:Who did the student who trusted this boy hit?	A:Who did the student who trusted hit this boy?	B
B:Who did the student who hit this boy trust?	A:Who did the student who hit trust this boy?	B
A:Who did the customer who invited Ted trust?	B:Who did the customer who invited trust Ted?	A
B:Who did the customer who trusted Ted invite?	A:Who did the customer who trusted invite Ted?	B
A:What did the assistant who loved the team follow?	B:What did the assistant who loved follow the team?	A
B:What did the assistant who protected the team love?	A:What did the assistant who protected love the team?	B
B:Who did the musician who found that student watch?	A:Who did the musician who found watch that student?	B
B:Who did the musician who watched that student find?	A:Who did the musician who watched find that student?	B
A:Who did the officer who recognized this student call?	B:Who did the officer who recognized call this student?	A
B:Who did the officer who called this student recognize?	A:Who did the officer who called recognize this student?	B
B:Who did the lawyer who called Helen recognize?	A:Who did the lawyer who called recognize Helen?	B
B:Who did the lawyer who recognized Helen call?	A:Who did the lawyer who recognized call Helen?	B
B:Who did the teacher who loved that child see?	A:Who did the teacher who loved see that child?	B
B:Who did the teacher who saw that child love?	A:Who did the teacher who saw love that child?	B
B:Who did the girl who recognized the teacher select?	A:Who did the girl who recognized select the teacher?	B
B:Who did the girl who selected the teacher recognize?	A:Who did the girl who selected recognize the teacher?	B
B:Who did the farmer who selected the doctor save?	A:Who did the farmer who selected save the doctor?	B
B:Who did the farmer who saved the doctor select?	A:Who did the farmer who saved select the doctor?	B
A:Who did this wife who contacted that president invite?	B:Who did this wife who contacted invite that president?	A
A:Who did this wife who invited that president contact?	B:Who did this wife who invited contact that president?	A
B:Who did the male professor who supported that child follow?	A:Who did the male professor who supported follow that child?	B
A:Who did the male professor who protected that child support?	B:Who did the male professor who protected support that child?	B
B:Who did the manager who defeated Ann recognize?	A:Who did the manager who defeated recognize Ann?	B
A:Who did the manager who recognized Ann defeat?	B:Who did the manager who recognized defeat Ann?	A
B:Who did that mother who contacted the man love?	A:Who did that mother who contacted love the man?	B
A:Who did that mother who loved the man contact?	B:Who did that mother who loved contact the man?	A
B:Who did the man who recognized the leader talk to?	A:Who did the man who recognized talk to the leader?	B
A:Who did the man who talked to the leader recognize?	B:Who did the man who talked to recognize the leader?	A
A:Who did the engineer who kicked his friend select?	B:Who did the engineer who kicked select his friend?	A
B:Who did the engineer who selected his friend marry?	A:Who did the engineer who selected marry his friend?	B
B:Who did the judge who saw the teacher hide?	A:Who did the judge who saw hide the teacher?	B
B:Who did the judge who hid the teacher see?	A:Who did the judge who hid see the teacher?	B
B:Who did the soldier who supported the man love?	A:Who did the soldier who supported love the man?	B
A:Who did the soldier who loved the man support?	B:Who did the soldier who loved support the man?	A
B:Who did that female player who attacked that player hit?	A:Who did that female player who attacked hit that player?	B
A:Who did that female player who hit that player attack?	B:Who did that female player who hit attack that player?	A
A:Who did the officer who attacked the president invite?	B:Who did the officer who attacked invite the president?	A
A:Who did the officer who invited the president attack?	B:Who did the officer who invited attack the president?	A
A:Who did the lawyer who saved the woman see?	B:Who did the lawyer who saved see the woman?	A
B:Who did the lawyer who saw the woman save?	A:Who did the lawyer who saw save the woman?	B
A:Who did that female president who defeated that man marry?	B:Who did that female president who defeated marry that man?	A
B:Who did that female president who kicked that man defeat?	A:Who did that female president who kicked defeat that man?	B
A:Who did the farmer who recognized the doctor select?	B:Who did the farmer who recognized select the doctor?	A
A:Who did the farmer who selected the doctor recognize?	B:Who did the farmer who selected recognize the doctor?	A
B:Who did the judge who selected the student hide?	A:Who did the judge who selected hide the student?	B
A:Who did the judge who hid the student select?	B:Who did the judge who hid select the student?	A
B:Who did the princess who invited that minister talk to?	A:Who did the princess who invited talk to that minister?	B
A:Who did the princess who talked to that minister invite?	B:Who did the princess who talked to invite that minister?	A
B:Who did the engineer who trusted Anna see?	A:Who did the engineer who trusted see Anna?	B
A:Who did the engineer who saw Anna trust?	B:Who did the engineer who saw trust Anna?	A
A:Who did the mother who defeated that player talk to?	B:Who did the mother who defeated talk to that player?	A
A:Who did the mother who talked to that player defeat?	B:Who did the mother who talked to defeat that player?	A
A:Who did this prince who saved Phil defeat?	B:Who did this prince who saved defeat Phil?	A
B:Who did this prince who defeated Phil save?	A:Who did this prince who defeated save Phil?	B
A:Who did the singer who selected the woman find?	B:Who did the singer who selected find the woman?	A
A:Who did the singer who found the woman select?	B:Who did the singer who found select the woman?	A
