correct	incorrect	model_choice
B:The man reports that the princess who finds the man supports herself.	A:The man reports that the princess who finds the man supports himself.	B
B:Brian believes that Larry's mother defends herself.	A:Brian believes that Larry's mother defends himself.	B
A:Victoria believes that Alice's brother defends himself.	B:Victoria believes that Alice's brother defends herself.	A
B:Victoria believes that the boy who leads Victoria defends himself.	A:Victoria believes that the boy who leads Victoria defends herself.	B
A:Brian believes that the lady who leads Brian defends herself.	B:Brian believes that the lady who leads Brian defends himself.	A
B:Harry knows that Dennis's wife helps herself.	A:Harry knows that Dennis's wife helps himself.	B
B:Maria knows that Alice's uncle helps himself.	A:Maria knows that Alice's uncle helps herself.	B
A:Maria knows that the boy who calls Maria saves himself.	B:Maria knows that the boy who calls Maria saves herself.	A
B:Harry knows that the girl who calls Harry saves herself.	A:Harry knows that the girl who calls Harry saves himself.	B
A:Peter explains that Alexander's daughter defends herself.	B:Peter explains that Alexander's daughter defends himself.	A
B:The princess hears that Ruth's brother teaches himself.	A:The princess hears that Ruth's brother teaches herself.	B
A:The princess hears that the father who teaches the princess asks himself a question.	B:The princess hears that the father who teaches the princess asks herself a question.	A
A:Tony hears that the lady who teaches Tony asks herself a question.	B:Tony hears that the lady who teaches Tony asks himself a question.	A
B:Harry reports that Thomas's sister enjoys herself in the park.	A:Harry reports that Thomas's sister enjoys himself in the park.	B
A:Catherine reports that Elizabeth's husband enjoys himself in the park.	B:Catherine reports that Elizabeth's husband enjoys herself in the park.	A
A:Catherine reports that the male player who likes Catherine supports himself.	B:Catherine reports that the male player who likes Catherine supports herself.	A
B:Harry reports that the female professor who likes Harry supports herself.	A:Harry reports that the female professor who likes Harry supports himself.	B
A:Thomas explains that Jeff's wife enjoys herself in the park.	B:Thomas explains that Jeff's wife enjoys himself in the park.	A
A:The woman explains that Catherine's father enjoys himself in the park.	B:The woman explains that Catherine's father enjoys herself in the park.	A
B:Thomas explains that the princess who likes Thomas watches herself in the video.	A:Thomas explains that the princess who likes Thomas watches himself in the video.	B
B:Fred reports that Charlie's wife supports herself.	A:Fred reports that Charlie's wife supports himself.	B
A:Maria reports that Anna's brother supports himself.	B:Maria reports that Anna's brother supports herself.	A
A:Maria reports that the male doctor who supports Maria sees himself appear on screen.	B:Maria reports that the male doctor who supports Maria sees herself appear on screen.	A
B:Fred reports that the lady who supports Fred sees herself appear on screen.	A:Fred reports that the lady who supports Fred sees himself appear on screen.	B
B:The male professor thinks that Harry's wife trains herself.	A:The male professor thinks that Harry's wife trains himself.	B
A:The lady thinks that Ruth's brother trains himself.	B:The lady thinks that Ruth's brother trains herself.	A
A:The lady thinks that the prince who trains the lady enjoys himself in the park.	B:The lady thinks that the prince who trains the lady enjoys herself in the park.	A
B:The male professor thinks that the female player who trains the male professor enjoys herself in the park.	A:The male professor thinks that the female player who trains the male professor enjoys himself in the park.	B
A:John reports that Martin's mother saves herself.	B:John reports that Martin's mother saves himself.	A
B:Kelly reports that Victoria's brother saves himself.	A:Kelly reports that Victoria's brother saves herself.	B
A:Kelly reports that the male player who serves Kelly asks himself a question.	B:Kelly reports that the male player who serves Kelly asks herself a question.	A
A:John reports that the female professor who serves John asks herself a question.	B:John reports that the female professor who serves John asks himself a question.	A
A:John hears that Oliver's daughter respects herself.	B:John hears that Oliver's daughter respects himself.	A
A:The woman hears that Elizabeth's uncle respects himself.	B:The woman hears that Elizabeth's uncle respects herself.	A
A:John hears that the female doctor who understands John enjoys herself in the park.	B:John hears that the female doctor who understands John enjoys himself in the park.	A
A:Ryan says that Tim's sister talks to herself.	B:Ryan says that Tim's sister talks to himself.	A
B:Alice says that Anna's father talks to himself.	A:Alice says that Anna's father talks to herself.	B
A:Alice says that the king who believes Alice enjoys himself in the park.	B:Alice says that the king who believes Alice enjoys herself in the park.	A
A:Ryan says that the female doctor who believes Ryan enjoys herself in the park.	B:Ryan says that the female doctor who believes Ryan enjoys himself in the park.	B
A:Roger hears that James's wife hides herself from the enemy.	B:Roger hears that James's wife hides himself from the enemy.	A
A:The girl hears that Mary's uncle hides himself from the enemy.	B:The girl hears that Mary's uncle hides herself from the enemy.	A
A:The girl hears that the boy who invites the girl teaches himself.	B:The girl hears that the boy who invites the girl teaches herself.	A
B:Roger hears that the female player who invites Roger teaches herself.	A:Roger hears that the female player who invites Roger teaches himself.	B
A:The prince knows that Brian's daughter hides herself from the enemy.	B:The prince knows that Brian's daughter hides himself from the enemy.	A
B:The lady knows that Ruth's husband hides himself from the enemy.	A:The lady knows that Ruth's husband hides herself from the enemy.	B
B:The prince knows that the wife who invites the prince enjoys herself in the park.	A:The prince knows that the wife who invites the prince enjoys himself in the park.	B
B:The male player explains that John's sister beats herself.	A:The male player explains that John's sister beats himself.	B
B:The lady explains that Maria's husband beats himself.	A:The lady explains that Maria's husband beats herself.	B
A:The lady explains that the male player who beats the lady watches himself in the video.	B:The lady explains that the male player who beats the lady watches herself in the video.	A
B:The male player explains that the female doctor who beats the male player watches herself in the video.	A:The male player explains that the female doctor who beats the male player watches himself in the video.	B
B:James explains that Mike's mother supports herself.	A:James explains that Mike's mother supports himself.	B
A:Mary explains that Mary's son supports himself.	B:Mary explains that Mary's son supports herself.	A
A:Mary explains that the prince who helps Mary respects himself.	B:Mary explains that the prince who helps Mary respects herself.	A
A:James explains that the girl who helps James respects herself.	B:James explains that the girl who helps James respects himself.	A
B:Thomas thinks that Tony's wife saves herself.	A:Thomas thinks that Tony's wife saves himself.	B
B:Alice thinks that Sarah's son saves himself.	A:Alice thinks that Sarah's son saves herself.	B
B:Alice thinks that the brother who serves Alice helps himself.	A:Alice thinks that the brother who serves Alice helps herself.	B
A:Thomas thinks that the mother who serves Thomas helps herself.	B:Thomas thinks that the mother who serves Thomas helps himself.	A
B:Ben reports that Mike's daughter hits herself.	A:Ben reports that Mike's daughter hits himself.	B
A:Victoria reports that Elizabeth's son hits himself.	B:Victoria reports that Elizabeth's son hits herself.	A
B:Victoria reports that the prince who hits Victoria asks himself a question.	A:Victoria reports that the prince who hits Victoria asks herself a question.	B
B:Ben reports that the woman who hits Ben asks herself a question.	A:Ben reports that the woman who hits Ben asks himself a question.	B
B:The king learns that James's daughter saves herself.	A:The king learns that James's daughter saves himself.	B
A:Alice learns that Alice's uncle saves himself.	B:Alice learns that Alice's uncle saves herself.	A
B:The queen learns that the male president who saves the queen enjoys himself in the park.	A:The queen learns that the male president who saves the queen enjoys herself in the park.	B
B:Roger shows that Louis's wife sees herself appear on screen.	A:Roger shows that Louis's wife sees himself appear on screen.	B
B:Sarah shows that Anna's uncle sees himself appear on screen.	A:Sarah shows that Anna's uncle sees herself appear on screen.	B
B:Sarah shows that the prince who sees Sarah introduces himself to others.	A:Sarah shows that the prince who sees Sarah introduces herself to others.	B
B:Roger shows that the wife who sees Roger introduces herself to others.	A:Roger shows that the wife who sees Roger introduces himself to others.	B
B:Brian explains that Roger's daughter saves herself.	A:Brian explains that Roger's daughter saves himself.	B
A:Maria explains that Elizabeth's father saves himself.	B:Maria explains that Elizabeth's father saves herself.	A
A:Maria explains that the king who serves Maria asks himself a question.	B:Maria explains that the king who serves Maria asks herself a question.	A
A:Brian explains that the female professor who serves Brian asks herself a question.	B:Brian explains that the female professor who serves Brian asks himself a question.	A
A:Bill writes that Tim's mother watches herself in the video.	B:Bill writes that Tim's mother watches himself in the video.	A
A:Mary writes that Catherine's uncle watches himself in the video.	B:Mary writes that Catherine's uncle watches herself in the video.	A
A:Mary writes that the prince who watches Mary introduces himself to others.	B:Mary writes that the prince who watches Mary introduces herself to others.	A
B:Bill writes that the princess who watches Bill introduces herself to others.	A:Bill writes that the princess who watches Bill introduces himself to others.	B
B:James learns that Harry's daughter tells herself the truth.	A:James learns that Harry's daughter tells himself the truth.	B
B:Ann learns that Victoria's husband tells himself the truth.	A:Ann learns that Victoria's husband tells herself the truth.	B
A:Ann learns that the king who tells Ann the news defends himself.	B:Ann learns that the king who tells Ann the news defends herself.	A
A:James learns that the girl who tells James the news defends herself.	B:James learns that the girl who tells James the news defends himself.	A
A:Ben knows that Alexander's daughter watches herself in the video.	B:Ben knows that Alexander's daughter watches himself in the video.	A
B:Ruth knows that Catherine's brother watches himself in the video.	A:Ruth knows that Catherine's brother watches herself in the video.	B
B:Ruth knows that the male president who watches Ruth saves himself.	A:Ruth knows that the male president who watches Ruth saves herself.	B
B:Ben knows that the daughter who watches Ben saves herself.	A:Ben knows that the daughter who watches Ben saves himself.	B
A:The man knows that Dennis's mother tells herself the truth.	B:The man knows that Dennis's mother tells himself the truth.	A
B:Kelly knows that Ruth's son tells himself the truth.	A:Kelly knows that Ruth's son tells herself the truth.	B
B:Kelly knows that the brother who tells Kelly the news watches himself in the video.	A:Kelly knows that the brother who tells Kelly the news watches herself in the video.	B
B:The man knows that the girl who tells the man the news watches herself in the video.	A:The man knows that the girl who tells the man the news watches himself in the video.	B
A:Jeff understands that Nick's wife trains herself.	B:Jeff understands that Nick's wife trains himself.	A
A:The girl understands that Anna's son trains himself.	B:The girl understands that Anna's son trains herself.	A
B:The girl understands that the male president who trains the girl defends himself.	A:The girl understands that the male president who trains the girl defends herself.	B
A:Jeff understands that the lady who trains Jeff defends herself.	B:Jeff understands that the lady who trains Jeff defends himself.	A
A:Lawrence thinks that Alexander's wife supports herself.	B:Lawrence thinks that Alexander's wife supports himself.	A
B:Alice thinks that Ruth's father supports himself.	A:Alice thinks that Ruth's father supports herself.	B
B:Alice thinks that the father who supports Alice helps himself.	A:Alice thinks that the father who supports Alice helps herself.	B
B:Lawrence thinks that the female president who supports Lawrence helps herself.	A:Lawrence thinks that the female president who supports Lawrence helps himself.	B
A:The father understands that Anthony's mother watches herself in the video.	B:The father understands that Anthony's mother watches himself in the video.	A
B:Mary understands that Mary's brother watches himself in the video.	A:Mary understands that Mary's brother watches herself in the video.	B
A:Mary understands that the boy who watches Jane introduces himself to others.	B:Mary understands that the boy who watches Jane introduces herself to others.	A
B:The father understands that the lady who watches the father introduces herself to others.	A:The father understands that the lady who watches the father introduces himself to others.	B
B:Martin learns that Martin's sister talks to herself.	A:Martin learns that Martin's sister talks to himself.	B
A:The female player learns that Victoria's son talks to himself.	B:The female player learns that Victoria's son talks to herself.	A
A:The female player learns that the prince who believes the female player defends himself.	B:The female player learns that the prince who believes the female player defends herself.	B
A:Martin learns that the princess who believes Martin defends herself.	B:Martin learns that the princess who believes Martin defends himself.	B
B:James explains that Martin's sister talks to herself.	A:James explains that Martin's sister talks to himself.	B
A:The lady explains that Elizabeth's son talks to himself.	B:The lady explains that Elizabeth's son talks to herself.	A
A:The lady explains that the male doctor who believes the lady introduces himself to others.	B:The lady explains that the male doctor who believes the lady introduces herself to others.	A
B:James explains that the wife who believes James introduces herself to others.	A:James explains that the wife who believes James introduces himself to others.	B
B:Bill thinks that Alexander's wife enjoys herself in the park.	A:Bill thinks that Alexander's wife enjoys himself in the park.	B
A:The wife thinks that Alice's brother enjoys himself in the park.	B:The wife thinks that Alice's brother enjoys herself in the park.	A
B:The wife thinks that the boy who likes her daughter supports himself.	A:The wife thinks that the boy who likes her daughter supports herself.	B
A:Bill thinks that the wife who likes Bill supports herself.	B:Bill thinks that the wife who likes Bill supports himself.	A
B:Charlie understands that Martin's mother enjoys herself in the park.	A:Charlie understands that Martin's mother enjoys himself in the park.	B
A:Maria understands that Helen's father enjoys himself in the park.	B:Maria understands that Helen's father enjoys herself in the park.	A
B:Maria understands that the prince who likes Maria trusts himself.	A:Maria understands that the prince who likes Maria trusts herself.	B
A:Charlie understands that the lady who likes Charlie trusts herself.	B:Charlie understands that the lady who likes Charlie trusts himself.	A
B:Tim believes that Oliver's wife watches herself in the video.	A:Tim believes that Oliver's wife watches himself in the video.	B
B:The lady believes that Helen's son watches himself in the video.	A:The lady believes that Helen's son watches herself in the video.	B
A:The lady believes that the male president who watches the lady hides himself from the enemy.	B:The lady believes that the male president who watches the lady hides herself from the enemy.	A
A:Tim believes that the female player who watches Tim hides herself from the enemy.	B:Tim believes that the female player who watches Tim hides himself from the enemy.	A
B:The boy learns that Ben's wife sees herself appear on screen.	A:The boy learns that Ben's wife sees himself appear on screen.	B
A:The female president learns that Kelly's uncle sees himself appear on screen.	B:The female president learns that Kelly's uncle sees herself appear on screen.	A
A:The boy learns that the female president who sees the boy tells herself the truth.	B:The boy learns that the female president who sees the boy tells himself the truth.	A
A:Louis reports that Ryan's sister trusts herself.	B:Louis reports that Ryan's sister trusts himself.	A
B:The female player reports that Kelly's uncle trusts himself.	A:The female player reports that Kelly's uncle trusts herself.	B
A:The female player reports that the father who trusts the female player asks himself a question.	B:The female player reports that the father who trusts the female player asks herself a question.	A
B:Louis reports that the female doctor who trusts Louis asks herself a question.	A:Louis reports that the female doctor who trusts Louis asks himself a question.	B
B:Bruce thinks that Bill's wife hits herself.	A:Bruce thinks that Bill's wife hits himself.	B
B:The female president thinks that Alice's husband hits himself.	A:The female president thinks that Alice's husband hits herself.	B
B:The female president thinks that the prince who hits the female president teaches himself.	A:The female president thinks that the prince who hits the female president teaches herself.	B
A:Bruce thinks that the female doctor who hits Bruce teaches herself.	B:Bruce thinks that the female doctor who hits Bruce teaches himself.	A
A:The father reports that William's daughter introduces herself to others.	B:The father reports that William's daughter introduces himself to others.	A
B:Elizabeth reports that Catherine's husband introduces himself to others.	A:Elizabeth reports that Catherine's husband introduces herself to others.	B
A:Elizabeth reports that the male professor who trusts Elizabeth tells himself the truth.	B:Elizabeth reports that the male professor who trusts Elizabeth tells herself the truth.	A
A:The father reports that the princess who trusts the father tells herself the truth.	B:The father reports that the princess who trusts the father tells himself the truth.	A
A:Larry hears that Charles's mother saves herself.	B:Larry hears that Charles's mother saves himself.	A
A:Ann hears that Ruth's father saves himself.	B:Ann hears that Ruth's father saves herself.	A
A:Larry hears that the girl who serves Larry loves herself.	B:Larry hears that the girl who serves Larry loves himself.	A
A:The male professor sees that Louis's wife supports herself.	B:The male professor sees that Louis's wife supports himself.	A
A:The female professor sees that Sarah's husband supports himself.	B:The female professor sees that Sarah's husband supports herself.	A
A:The female professor sees that the male professor who helps the female professor trusts himself.	B:The female professor sees that the male professor who helps the female professor trusts herself.	A
B:The male professor sees that the female professor who helps the male professor trusts herself.	A:The male professor sees that the female professor who helps the male professor trusts himself.	B
B:Charles reports that Mike's sister saves herself.	A:Charles reports that Mike's sister saves himself.	B
B:The female player reports that Sarah's father saves himself.	A:The female player reports that Sarah's father saves herself.	B
B:The female player reports that the male professor who serves the female player talks to himself.	A:The female player reports that the male professor who serves the female player talks to herself.	B
B:Charles reports that the princess who serves Charles talks to herself.	A:Charles reports that the princess who serves Charles talks to himself.	B
A:William understands that Bill's wife enjoys herself in the park.	B:William understands that Bill's wife enjoys himself in the park.	A
B:Jane understands that Jane's son enjoys himself in the park.	A:Jane understands that Jane's son enjoys herself in the park.	B
B:Jane understands that the boy who likes Jane helps himself.	A:Jane understands that the boy who likes Jane helps herself.	B
B:William understands that the woman who likes William helps herself.	A:William understands that the woman who likes William helps himself.	B
B:The male professor learns that William's wife loves herself.	A:The male professor learns that William's wife loves himself.	B
B:Mary learns that Helen's uncle loves himself.	A:Mary learns that Helen's uncle loves herself.	B
A:The male professor learns that the wife who loves the male professor supports herself.	B:The male professor learns that the wife who loves the male professor supports himself.	A
B:Charles hears that Ryan's daughter talks to herself.	A:Charles hears that Ryan's daughter talks to himself.	B
B:The princess hears that Ann's son talks to himself.	A:The princess hears that Ann's son talks to herself.	B
B:The princess hears that the prince who believes the princess tells himself the truth.	A:The princess hears that the prince who believes the princess tells herself the truth.	B
B:Charles hears that the mother who believes Charles tells herself the truth.	A:Charles hears that the mother who believes Charles tells himself the truth.	B
A:John explains that Oliver's wife enjoys herself in the park.	B:John explains that Oliver's wife enjoys himself in the park.	A
A:The princess explains that Maria's uncle enjoys himself in the park.	B:The princess explains that Maria's uncle enjoys herself in the park.	A
B:The princess explains that the male player who likes the princess loves himself.	A:The princess explains that the male player who likes the princess loves herself.	B
A:John explains that the female president who likes John loves herself.	B:John explains that the female president who likes John loves himself.	A
A:The male president says that Peter's daughter hides herself from the enemy.	B:The male president says that Peter's daughter hides himself from the enemy.	A
B:The female professor says that Anna's husband hides himself from the enemy.	A:The female professor says that Anna's husband hides herself from the enemy.	B
B:The female professor says that the male player who invites the female professor enjoys himself in the park.	A:The female professor says that the male player who invites the female professor enjoys herself in the park.	B
A:The male president says that the mother who invites the male president enjoys herself in the park.	B:The male president says that the mother who invites the male president enjoys himself in the park.	A
A:Bruce feels that John's mother attacks herself.	B:Bruce feels that John's mother attacks himself.	A
A:The daughter feels that Maria's brother attacks himself.	B:The daughter feels that Maria's brother attacks herself.	A
B:Bruce feels that the female doctor who attacks Bruce introduces herself to others.	A:Bruce feels that the female doctor who attacks Bruce introduces himself to others.	B
A:Charles thinks that Bill's sister enjoys herself in the park.	B:Charles thinks that Bill's sister enjoys himself in the park.	A
A:The woman thinks that Mary's uncle enjoys himself in the park.	B:The woman thinks that Mary's uncle enjoys herself in the park.	A
B:Ann thinks that the boy who likes her introduces himself to others.	A:Ann thinks that the boy who likes her introduces herself to others.	B
A:Larry knows that Ryan's wife saves herself.	B:Larry knows that Ryan's wife saves himself.	A
A:The girl knows that Sarah's brother saves himself.	B:The girl knows that Sarah's brother saves herself.	A
B:The girl knows that the male player who saves the girl helps himself.	A:The girl knows that the male player who saves the girl helps herself.	B
A:Larry knows that the female president who saves Larry helps herself.	B:Larry knows that the female president who saves Larry helps himself.	A
A:The male president reports that Oliver's mother protects herself.	B:The male president reports that Oliver's mother protects himself.	A
A:Elizabeth reports that Mary's son protects himself.	B:Elizabeth reports that Mary's son protects herself.	A
B:Elizabeth reports that the male doctor who joins Elizabeth hits himself.	A:Elizabeth reports that the male doctor who joins Elizabeth hits herself.	B
B:The male president reports that the lady who joins the male president hits herself.	A:The male president reports that the lady who joins the male president hits himself.	B
A:Alice feels that Emma's father respects himself.	B:Alice feels that Emma's father respects herself.	A
A:Mary feels that Helen's son respects himself.	B:Mary feels that Helen's son respects herself.	A
A:Mary feels that the man who understands Mary introduces himself to others.	B:Mary feels that the man who understands Mary introduces herself to others.	A
B:Dennis feels that the female professor who understands Dennis introduces herself to others.	A:Dennis feels that the female professor who understands Dennis introduces himself to others.	B
A:Ryan knows that Alexander's daughter teaches herself.	B:Ryan knows that Alexander's daughter teaches himself.	A
A:Catherine knows that Catherine's son teaches himself.	B:Catherine knows that Catherine's son teaches herself.	A
B:Catherine knows that the father who teaches Catherine beats himself.	A:Catherine knows that the father who teaches Catherine beats herself.	B
B:Sarah knows that the man who teaches Sarah beats himself.	A:Sarah knows that the man who teaches Sarah beats herself.	B
A:Peter writes that John's wife helps herself.	B:Peter writes that John's wife helps himself.	A
A:Sarah writes that Victoria's husband helps himself.	B:Sarah writes that Victoria's husband helps herself.	A
B:Sarah writes that the boy who helps Sarah helps himself.	A:Sarah writes that the boy who helps Sarah helps herself.	B
A:Peter writes that the woman who helps Peter helps herself.	B:Peter writes that the woman who helps Peter helps himself.	A
B:Martin hears that Martin's mother defends herself.	A:Martin hears that Martin's mother defends himself.	B
B:Ruth hears that Helen's uncle defends himself.	A:Ruth hears that Helen's uncle defends herself.	B
B:Ruth hears that the male president who leads Ruth tells himself the truth.	A:Ruth hears that the male president who leads Ruth tells herself the truth.	B
A:Martin hears that the female doctor who leads Martin tells herself the truth.	B:Martin hears that the female doctor who leads Martin tells himself the truth.	A
B:Charlie hears that Jeff's daughter introduces herself to others.	A:Charlie hears that Jeff's daughter introduces himself to others.	B
B:Victoria hears that Alice's son introduces himself to others.	A:Victoria hears that Alice's son introduces herself to others.	B
B:Victoria hears that the boy who visits Victoria respects himself.	A:Victoria hears that the boy who visits Victoria respects herself.	B
A:Charlie hears that the princess who visits Charlie respects herself.	B:Charlie hears that the princess who visits Charlie respects himself.	A
B:Tim believes that Nick's wife asks herself a question.	A:Tim believes that Nick's wife asks himself a question.	B
B:The lady believes that Jane's father asks himself a question.	A:The lady believes that Jane's father asks herself a question.	B
B:The lady believes that the male professor who asks the lady helps himself.	A:The lady believes that the male professor who asks the lady helps herself.	B
A:Tim believes that the female professor who asks Tim helps herself.	B:Tim believes that the female professor who asks Tim helps himself.	A
A:Jeff knows that Brian's daughter attacks herself.	B:Jeff knows that Brian's daughter attacks himself.	A
B:Sarah knows that Elizabeth's uncle attacks himself.	A:Sarah knows that Elizabeth's uncle attacks herself.	B
B:Sarah knows that the king who attacks Sarah hits himself.	A:Sarah knows that the king who attacks Sarah hits herself.	B
A:Jeff knows that the girl who attacks Jeff hits herself.	B:Jeff knows that the girl who attacks Jeff hits himself.	A
B:Alexander feels that Mike's mother trusts herself.	A:Alexander feels that Mike's mother trusts himself.	B
A:Alice feels that Jane's son trusts himself.	B:Alice feels that Jane's son trusts herself.	A
B:Alice feels that the male doctor who trusts Alice attacks himself.	A:Alice feels that the male doctor who trusts Alice attacks herself.	B
B:Alexander feels that the female player who trusts Alexander attacks herself.	A:Alexander feels that the female player who trusts Alexander attacks himself.	B
A:Charles says that Ben's mother loves herself.	B:Charles says that Ben's mother loves himself.	A
B:Ann says that Alice's father loves himself.	A:Ann says that Alice's father loves herself.	B
B:Ann says that the male president who loves Ann helps himself.	A:Ann says that the male president who loves Ann helps herself.	B
B:Thomas believes that Dennis's daughter introduces herself to others.	A:Thomas believes that Dennis's daughter introduces himself to others.	B
B:The female president believes that Elizabeth's father introduces himself to others.	A:The female president believes that Elizabeth's father introduces herself to others.	B
A:The female president believes that the male professor who visits the female president supports himself.	B:The female president believes that the male professor who visits the female president supports herself.	A
B:Thomas believes that the princess who visits Thomas supports herself.	A:Thomas believes that the princess who visits Thomas supports himself.	B
B:The mother believes that Ann's husband asks himself a question.	A:The mother believes that Ann's husband asks herself a question.	B
A:The mother believes that Ann's husband introduces himself to others.	B:The mother believes that Ann's husband introduces herself to others.	A
